datetime,ocean_name,latitude,longitude,depth_m,salinity_psu,ph,chlorophyll_mg_m3,nitrate_umol_l,phosphate_umol_l,oxygen_ml_l,current_speed_m_s,wind_speed_m_s,temperature_c
53:16.8,Atlantic Ocean,-47.22524208,-59.61557556,949.7175364,32.32972212,7.7920141,1.131449634,33.94553592,0.081399675,1.468325403,0.020388854,2.747362008,16.00718334
53:16.8,Atlantic Ocean,41.07894275,-37.95396649,2733.964929,39.05489477,8.278125661,5.890740535,0.83347305,2.91421246,1.463985005,1.24103434,13.49355257,-0.283586038
53:16.8,Atlantic Ocean,-23.79903611,10.77861129,3634.195443,30.36893289,8.393978392,0.031018104,2.649580084,2.440357726,1.096430502,2.201963502,3.70611592,-9.27062732
53:16.8,Other,23.81504951,-121.907751,4151.183449,32.19800712,8.224460423,0.095676881,18.29867969,0.281753874,2.543320278,2.485677897,0.995808458,-15.05306512
53:16.8,Indian Ocean,24.03534794,25.91851618,2298.416218,33.09569352,7.965173697,0.080154968,29.50882945,2.998526387,5.757628592,0.186857846,16.49793614,4.085673282
53:16.8,Pacific Ocean,6.439443133,109.9556385,5214.594412,36.16884072,7.586509269,0.508098157,6.308305788,1.815073792,3.213507717,2.041843558,6.508007654,-21.76504931
53:16.8,Southern Ocean,-73.74784139,93.65793472,3409.914906,35.3410169,7.556947949,1.723661823,10.86605278,2.561185914,3.399139889,0.866816152,2.170448071,-10.42361719
53:16.8,Arctic Ocean,60.35444921,-124.5960343,2637.046683,32.18269483,7.874325565,1.858260445,9.280248051,0.19998229,1.923337753,0.223790878,16.67807902,-4.147844398
53:16.8,Other,-32.25958831,-126.2701909,403.4438043,31.64241067,7.963821719,1.335523667,15.96204875,1.168353535,5.028294674,1.467307745,15.24794955,21.43473719
53:16.8,Other,-56.42666813,-83.45722761,2788.136811,32.36798035,8.109120622,2.271844871,8.999947081,2.008953367,3.395005491,0.47446003,13.67516901,-5.440322272
53:16.8,Southern Ocean,-82.66047452,-50.01309852,4924.415045,35.02529627,7.506489521,0.38987715,14.10394714,0.319301156,5.734217624,2.211022554,18.2249742,-27.30387423
53:16.8,Atlantic Ocean,16.36072977,-32.95599069,3687.246109,32.71177786,8.48972289,0.092284869,29.14170395,1.466708516,6.190216282,2.223785399,9.784521737,-8.081840187
53:16.8,Indian Ocean,31.96158513,64.69099806,4992.974722,39.47602502,7.863938883,0.059912468,24.44036994,1.328033624,5.092850127,2.526203295,2.561129952,-22.50941625
53:16.8,Southern Ocean,-87.01419079,-159.5950444,2964.070024,34.63865221,8.348094664,1.911440162,3.247268216,0.648120673,2.932486758,1.132706055,1.226928198,-9.077245503
53:16.8,Other,2.176750494,-167.5178265,710.7702306,30.58796017,8.034966706,1.310950532,25.50982665,0.900809508,4.560254595,0.039929392,6.368820359,21.45691282
53:16.8,Atlantic Ocean,-49.23076046,-38.91219734,81.83907502,37.29266406,7.630439455,1.199367777,19.08308686,2.901355063,2.763515633,0.779207815,1.736616603,27.02337933
53:16.8,Indian Ocean,26.13110227,70.97892917,1819.31728,33.28845288,8.297565553,0.415025168,37.38262299,0.865945458,7.320389847,1.403435099,10.71018881,10.04333565
53:16.8,Other,-58.61404278,-110.3632765,4187.942829,36.53488932,8.209827075,0.477882891,11.57217268,0.640278402,6.364700251,2.082033838,0.289980356,-16.70285753
53:16.8,Indian Ocean,34.36879286,50.94161325,4741.559424,32.79594371,8.027436085,3.17279239,29.04665679,1.608627513,4.451041342,1.146121757,8.87526603,-20.97321689
53:16.8,Other,-20.38763767,-86.46187034,1774.517008,35.70743742,8.014553091,0.065931218,29.23443292,2.012874102,7.758200002,1.608145188,3.569205797,10.34481218
53:16.8,Arctic Ocean,78.61139797,138.9909992,2973.923525,37.72152505,7.587479606,1.486033979,8.86003124,2.175279333,4.827288127,1.572790762,7.365360877,-7.962702205
53:16.8,Southern Ocean,-65.24623005,142.4483799,2526.713427,39.28008742,8.155848949,0.370532408,36.128945,2.262741553,3.299748339,0.494947048,13.5006815,-1.997430212
53:16.8,Other,-28.60805681,-72.97660646,2463.136706,32.61127144,8.411245156,0.039837707,19.64732802,0.110497475,1.668271106,1.8691485,7.019275421,1.46217087
53:16.8,Southern Ocean,-69.57476618,-97.20224857,1388.092279,33.34856951,7.593244919,1.357007871,27.15533468,1.181281201,4.806219514,1.317755185,6.826797744,7.877534613
53:16.8,Arctic Ocean,76.44485129,-31.93057006,818.2266302,34.6426642,7.763511451,0.401839517,5.834222355,2.321874239,7.022916281,2.423756105,19.81501466,13.49396845
53:16.8,Arctic Ocean,67.92108361,-93.40862934,1180.131349,39.27174838,8.402307973,1.280664949,10.31215668,2.714556305,7.067031097,2.071833624,14.37629445,12.15903219
53:16.8,Indian Ocean,-43.57050701,62.05818359,331.994323,39.01386857,7.78434391,1.229818557,23.44428472,1.80660037,5.231969467,0.334407559,10.27723424,23.10047819
53:16.8,Pacific Ocean,28.79712829,117.3832864,1188.784451,30.8987828,8.153943672,0.765259646,12.76109073,0.156920561,3.754068543,1.46627523,11.58751302,13.79181795
53:16.8,Indian Ocean,57.09999604,62.31316713,55.20538575,31.31929826,8.034818165,1.502258134,19.98771674,1.189937418,5.552074157,2.107483075,12.40365263,23.49701575
53:16.8,Pacific Ocean,9.936146088,116.766161,3763.550404,34.95509177,8.096327605,0.869975829,14.96020797,0.222681348,6.334982482,0.261035177,0.491507979,-8.827106664
53:16.8,Atlantic Ocean,5.337104104,-37.08282161,1898.252444,31.06619273,7.915788902,0.337764665,25.62215187,2.245613588,3.881373491,2.377491098,1.605291811,9.911702323
53:16.8,Other,-46.46658764,-123.7258905,5838.868269,33.45580873,7.799991471,1.324692527,19.48581451,0.190516408,4.333779185,0.666013544,12.98378703,-34.08877009
53:16.8,Southern Ocean,-73.24150179,85.66234106,1162.302305,31.48385378,7.548533451,0.889502307,0.184397439,0.5571932,5.764314152,1.509254386,7.289377177,11.04247008
53:16.8,Arctic Ocean,71.49883643,-50.22917815,2074.971422,36.36040355,8.244280939,0.012808967,25.98723352,1.250875272,7.136568243,2.821683862,1.108880805,1.837636748
53:16.8,Arctic Ocean,72.07525029,61.65749708,2147.046952,39.49495432,8.246093462,2.319163537,16.88486228,1.387945101,6.537072647,1.714002704,5.950264921,3.829550553
53:16.8,Other,23.95826231,-82.56818089,50.70897637,39.9673377,8.17072574,0.788873407,13.66793362,1.219445101,1.156739585,1.272163355,2.605668408,27.86556019
53:16.8,Other,-28.97463761,-150.7573315,5035.247718,33.75241132,8.143633788,2.029716694,3.765870091,1.39018994,1.870606406,0.020384782,18.32627684,-23.59414274
53:16.8,Pacific Ocean,-27.14227657,177.3294464,191.9667609,35.99012637,7.743717132,2.14333463,8.814787623,2.139717456,6.969447262,0.400240868,4.058507851,26.15771849
53:16.8,Other,40.6720222,-123.7674571,5641.079008,38.56267654,7.522344934,0.588727089,8.950891663,1.107806469,6.836759796,1.735991655,2.873823948,-28.9536068
53:16.8,Arctic Ocean,71.47984679,175.8315578,5352.446107,31.17462073,8.308715397,0.708585737,37.41477998,1.643251377,3.721647482,1.481475122,12.52337634,-30.51792792
53:16.8,Arctic Ocean,69.67555637,171.8207757,3213.131497,36.89564411,7.991138536,0.537433816,17.30051899,0.910107773,5.089945457,1.091487527,10.43823861,-6.944153747
53:16.8,Pacific Ocean,50.37759825,105.7745174,3261.573449,34.08843662,7.806838131,0.59681348,1.682633889,1.060882485,7.340914877,2.769647656,11.51864908,-7.173921473
53:16.8,Indian Ocean,25.56569631,57.39226635,3922.667538,32.0614616,7.601931907,2.255197426,5.55266729,1.841396877,7.380910767,0.997447612,8.718962961,-12.43793918
53:16.8,Southern Ocean,-74.8548063,28.01053809,2322.300072,34.02753619,7.562721591,1.551848546,3.161307029,1.471483955,6.48164992,1.611452269,9.343386219,-1.432620024
53:16.8,Southern Ocean,-60.90683146,131.7965563,3883.3337,30.75960287,7.848866722,0.135276545,23.55477561,2.169108885,2.467122569,1.706140229,15.57595112,-15.90592786
53:16.8,Arctic Ocean,71.73975393,-75.80177222,268.6103321,36.95407149,8.304737065,0.942398035,7.464859663,1.681615764,6.111979651,1.58240517,4.398443697,22.01475207
53:16.8,Atlantic Ocean,19.15723074,-11.63476351,324.2857641,32.52742669,8.418723749,5.498389225,19.94230561,2.410722256,1.707689026,1.432756175,7.930586057,22.95993832
53:16.8,Southern Ocean,-88.34453071,42.98038897,2743.382518,33.11405645,8.396751365,0.905228893,14.80248251,1.330224639,7.257569216,1.011191208,19.1565077,-7.464475074
53:16.8,Southern Ocean,-71.73512228,-31.97142869,3297.733807,31.21081298,8.420000835,1.541179563,32.15505509,1.47310086,2.044041625,2.726290899,3.799714024,-11.12767444
53:16.8,Atlantic Ocean,29.43031844,-26.10487653,5326.905842,38.64659114,8.407725343,1.465603722,12.81958549,2.009914047,5.636440481,1.352409785,5.875471901,-26.31508751
53:16.8,Southern Ocean,-89.08891491,-61.0975197,627.9638034,34.93444279,8.027224752,0.431271537,18.3306193,0.663731833,5.27170292,1.585346602,3.831338486,14.38958705
53:16.8,Southern Ocean,-61.05455074,23.12345401,4935.887563,35.72146878,7.719415639,0.464975177,28.85142194,1.157788611,6.438297591,1.969433951,0.409909927,-23.51380241
53:16.8,Pacific Ocean,8.772082086,126.2068301,1260.284024,35.69432683,8.298046583,1.287631342,17.33404828,1.874523732,4.861042517,0.202968127,5.396598501,16.36072388
53:16.8,Other,34.54113558,-107.4497839,2364.501891,34.10493115,7.713712975,0.693114244,31.72862144,0.086628808,1.416966028,2.343864424,0.929348919,3.133502325
53:16.8,Pacific Ocean,27.35302671,156.395894,1899.614609,31.92529915,7.767207277,0.845298182,26.46737425,1.310914301,5.940923778,1.53752193,3.093702528,5.99541422
53:16.8,Indian Ocean,-49.6315243,68.07155535,2400.931637,37.45132748,7.733254322,1.247944861,16.42116456,1.796549809,3.682081912,1.971530808,7.253641401,0.415359426
53:16.8,Pacific Ocean,38.19225984,116.3783566,902.9729884,31.27056265,8.014982404,1.503165434,20.15927703,2.902126596,3.241995009,2.316036196,0.414424341,17.33784027
53:16.8,Indian Ocean,-47.29516425,20.22864935,3021.420446,31.0387379,7.821827508,0.31679041,38.68813823,2.631049685,7.941714847,2.622298172,15.05913132,-4.06794487
53:16.8,Pacific Ocean,-31.42805433,100.6260125,4809.855539,37.10145038,7.65415605,0.158753978,26.46445986,0.842225859,5.132798362,1.176661251,15.91178028,-20.59966015
53:16.8,Other,44.36845292,-174.167857,2649.204062,32.0883702,7.953173412,0.34502118,36.19980904,1.521630312,5.975033513,2.434289678,8.228276048,-1.817228133
53:16.8,Pacific Ocean,26.93392183,114.6169529,2943.681455,33.06772751,8.373907239,0.708338639,7.150340139,0.169243118,4.684282959,0.776510687,19.69331959,-2.020499603
53:16.8,Arctic Ocean,62.86021389,-165.5500107,5092.605512,34.75227467,8.070552855,0.418765139,19.32944625,0.722263244,6.389808522,1.981006953,13.5798783,-29.85905609
53:16.8,Pacific Ocean,28.37032061,140.3688155,4236.348688,34.49351317,8.378335606,0.840169763,36.34646679,2.324567604,6.264509148,0.308121902,14.87443496,-15.07269496
53:16.8,Pacific Ocean,12.2955486,177.106589,2942.726451,37.08579125,7.695872185,0.054948096,12.90448246,0.369942037,5.60002281,0.060091402,3.846008473,-1.285771721
53:16.8,Southern Ocean,-73.13854179,-74.13571362,1546.173889,36.23431793,7.666973874,0.712840654,38.70656793,0.773071575,7.98420143,0.287289378,16.74875246,8.265363499
53:16.8,Other,-23.81115545,-104.2853197,5309.560481,36.44396162,8.075577126,0.458842004,3.883099619,2.832127505,4.218554739,0.95814746,18.90092796,-27.38022694
53:16.8,Indian Ocean,-42.26357382,95.53081099,3462.12241,37.14054331,7.963328902,0.765001474,36.10684681,2.471567401,5.943346438,0.093283841,4.726203331,-9.047848798
53:16.8,Other,-46.08186419,-88.91051727,1326.885661,32.92612727,8.160172642,0.549104596,17.80848488,2.345483138,6.58444574,1.891473817,13.72928589,11.66720659
53:16.8,Arctic Ocean,85.14189986,131.6024579,1614.718516,33.22333312,8.294626791,0.334390596,2.949766606,2.593672471,3.632242967,0.949633615,14.93882097,4.221500297
53:16.8,Other,-19.24240956,-142.9766668,4818.798534,34.37997748,8.251307296,2.344531735,35.1808637,2.24881706,4.200225193,2.209128203,6.103383436,-20.6117152
53:16.8,Arctic Ocean,70.56837993,-134.6561293,264.8733725,33.07462173,8.442261174,0.20427885,10.0776085,0.361758648,7.784170865,0.137745409,9.500180051,20.81378698
53:16.8,Pacific Ocean,23.60495268,172.4945598,5952.553122,39.84937869,7.898256409,1.143710838,0.89000502,1.549683979,1.22603712,0.6501047,1.950781872,-30.94064677
53:16.8,Indian Ocean,53.06603464,62.58200338,782.1100783,38.14051926,7.706386742,2.585541185,5.432284223,1.332731762,3.347069578,1.224010276,3.461896079,16.5698188
53:16.8,Pacific Ocean,0.474676759,124.8794008,4776.411152,31.64654688,8.05091264,0.77364157,26.36458968,0.933454735,4.403490736,1.147954687,1.231410473,-17.54186976
53:16.8,Atlantic Ocean,13.84269923,-63.24142415,2368.651901,30.05594156,7.61074312,2.090773414,39.11245957,2.502121229,1.010254951,0.392996019,11.20330981,4.191380251
53:16.8,Indian Ocean,-1.346815113,63.53414983,2953.2971,30.42783268,7.788851123,0.133361668,4.458485583,1.392417607,7.293889707,2.982410441,12.50525795,-0.289598492
53:16.8,Indian Ocean,-54.8562622,33.92705783,5283.903465,32.44063451,7.707888055,0.680801247,18.47792192,0.180892804,3.003710801,0.853318743,18.32239167,-29.72904499
53:16.8,Indian Ocean,40.04138075,37.13404324,2477.467138,31.14291286,7.896563717,0.610692517,7.225462038,0.824896751,2.803933825,2.163096254,10.84369621,-2.097833551
53:16.8,Indian Ocean,-39.46097476,65.71168543,3224.962522,35.33338115,7.611216575,0.008151944,29.80146136,0.685863174,6.742283367,0.660080092,5.212227416,-7.0351777
53:16.8,Southern Ocean,-85.62312604,27.12930233,295.7979745,38.57995223,7.531841745,0.585652159,4.72235599,2.662436654,2.9458826,2.633553632,1.189470932,18.18782952
53:16.8,Atlantic Ocean,26.18501326,-25.53754705,14.0848432,37.36750221,8.156794005,0.460496575,9.593669939,1.942314302,5.603358157,1.16327493,17.69906106,27.10085373
53:16.8,Other,-58.12007771,-80.66783002,1468.799238,32.15609063,8.110248978,1.108052895,7.856238706,1.681128798,6.750522007,2.702707467,9.577161571,8.089362309
53:16.8,Arctic Ocean,79.28254518,96.68927913,4083.498558,33.99299256,8.208358936,2.7859541,22.10079121,1.519947725,6.547337934,1.025504759,14.74643979,-18.85194307
53:16.8,Arctic Ocean,81.70714386,-98.5419252,727.5893602,35.0789421,8.16038644,0.089696165,34.92736368,1.950339083,6.473655162,0.025931464,0.292986972,15.4500579
53:16.8,Arctic Ocean,74.67559024,69.24755022,682.5717528,38.1020585,7.614294681,0.396718055,20.44360805,2.26462664,1.620462989,1.551061293,9.762778453,17.40329657
53:16.8,Other,-23.37143395,-96.00018385,2465.763648,38.39121603,7.791078881,0.587103426,2.329738111,1.663154117,1.558928773,1.574363808,6.514452463,4.520675187
53:16.8,Southern Ocean,-87.21780902,45.11886118,3887.022232,39.09718312,7.62952661,0.607309685,22.53555722,2.814856245,3.14739025,0.359502548,0.606625452,-17.67019157
53:16.8,Arctic Ocean,77.09734127,88.94817617,4272.431953,35.09245251,8.342972402,1.490809549,31.90083997,2.930502512,1.251635168,0.70489072,15.51345614,-20.35666237
53:16.8,Other,-12.9268533,-101.263,1070.704045,36.94274746,8.246903655,0.585900643,5.286247892,2.98602695,4.503008156,2.350486773,10.25803306,19.95398956
53:16.8,Arctic Ocean,83.99786743,-158.4204117,477.5288842,31.11800371,7.701527003,0.027536988,2.908448574,2.00817333,3.763474464,0.110267474,6.66360486,14.46379082
53:16.8,Arctic Ocean,83.45159588,-132.8494525,5642.382204,35.6528896,7.84130924,1.238233367,7.512311102,2.7978614,4.899181388,1.46858006,16.11596968,-33.29017366
53:16.8,Arctic Ocean,63.54170198,38.15890822,1563.998295,32.48691809,8.466614992,2.161343334,29.84345291,1.213439086,3.091519771,1.59122437,8.938469037,6.50712713
53:16.8,Pacific Ocean,-36.99919943,125.8007062,5120.078986,34.31716885,8.094159358,0.72135061,23.66721678,2.578777174,4.400278021,2.066136182,0.069959127,-24.74351074
53:16.8,Other,-20.68240885,-163.8011444,5180.948703,36.34050508,8.301155597,0.870143394,21.62378616,2.727522896,3.343213361,0.112368802,18.88895264,-23.19684178
53:16.8,Arctic Ocean,63.20460087,84.29445325,4635.135551,32.56985938,7.764591035,0.177855272,9.979195785,2.712421417,2.366456646,1.756938981,5.113654809,-22.96793068
53:16.8,Atlantic Ocean,-32.95403907,-57.12528746,1013.00164,30.52185058,7.71005292,0.249289837,13.28946381,2.492538849,5.545566768,0.00929411,16.61151044,17.9074227
53:16.8,Atlantic Ocean,-59.4913056,-7.729786829,4930.808756,30.10233856,8.283916929,0.268102005,38.63540052,1.219797485,5.71405131,0.795535102,16.32830768,-26.5375823
53:16.8,Pacific Ocean,10.22422724,154.3894379,4615.503355,30.22159536,8.185872455,0.563421476,9.625009069,0.476722446,6.804621849,1.499052766,3.247478627,-19.77262508
53:16.8,Arctic Ocean,78.50785935,-60.4902583,3580.337941,30.08349738,8.180977929,2.633108154,36.06581693,1.001869069,7.123262482,2.733844012,9.480053624,-14.2810188
53:16.8,Atlantic Ocean,35.2853634,-12.47870378,2023.212211,31.10355057,8.052634582,0.737694369,23.22126018,2.301865708,5.931233331,0.379769448,0.80397957,5.290011678
53:16.8,Other,12.61101062,-175.0743307,1575.051626,32.39488715,8.063578343,0.213314076,4.931858655,0.698656534,5.812486607,0.507867387,7.091033458,13.02216132
53:16.8,Southern Ocean,-72.50823112,-150.6244608,731.3352725,32.21221514,8.235697505,0.309365789,18.69249513,1.434816194,1.396729657,2.007750193,14.61957687,15.76036243
53:16.8,Other,20.70130081,-86.90702719,3058.542401,39.86796594,7.770002481,0.484532715,37.94194869,1.696198554,1.76845469,1.124585081,4.741389402,-1.715650578
53:16.8,Arctic Ocean,88.20969302,-169.9731933,3511.565253,33.06006105,7.852768466,0.976197266,16.74262393,1.811575687,6.687938973,1.870264206,2.342558615,-13.88829919
53:16.8,Southern Ocean,-64.78487726,47.29511738,2156.033943,31.27420783,8.371636771,0.579877699,34.53546259,2.807176645,2.630658831,2.992362501,10.14247102,1.360252342
53:16.8,Atlantic Ocean,3.299337425,-26.49659155,2852.154406,35.45562544,7.808865201,0.498312316,10.25714779,1.984479061,3.488955422,2.960614984,10.73972769,3.031534729
53:16.8,Arctic Ocean,67.92715295,17.33227298,2181.086744,38.57957455,8.046309571,0.831785535,22.83688607,2.358896448,2.017081476,1.061140738,13.51657863,1.741770421
53:16.8,Other,43.3383512,-117.1270131,3846.036344,36.78060377,8.202639464,0.276854232,33.75408233,1.745635044,2.36606378,1.511776061,15.18275494,-13.125148
53:16.8,Other,35.46283338,-73.4644694,5407.555247,32.96082089,8.499924827,0.082190224,36.82753765,2.500740957,6.427920648,2.714070476,13.91619063,-27.14894072
53:16.8,Indian Ocean,36.44713512,58.97681095,983.5215723,35.6161616,7.935291331,0.024717286,19.43293469,0.790990839,2.833017337,0.276502987,16.90824417,15.71412327
53:16.8,Pacific Ocean,-25.29159278,167.5089805,2288.452859,37.14855974,7.928092877,0.289362368,25.58752409,0.629633015,4.143244764,1.356911712,4.458129286,5.408181882
53:16.8,Other,-37.15346803,-161.8499615,845.2116237,37.28104492,8.342588379,0.0960617,0.119205231,2.778960146,2.061699611,1.132732045,11.39533492,18.11915679
53:16.8,Pacific Ocean,55.68500799,140.5383555,3749.662622,36.66538455,8.305503111,0.409986271,10.1289323,2.080442629,5.745509344,0.884648318,7.201907148,-12.8333708
